base	2.2
baseball	3
based	1.2
basement	3
bases	2
basic	1.8
basically	1.4
basics	1.8
basis	1.2
basket	3
bass	2.2
bastard	2.2
bastards	2.2
bat	3
bath	3
bathing	2.4
bathroom	3
baton	2.4
battery	3
batting	2.6
battle	3
battlements	2
bawling	1.8
bay	2.8
be	1.2
beach	3
beached	2.6
beaches	2.8
beam	2.4
beamed	1.6
beams	2.4
bear	3
beard	2.6
bearded	2.6
bearing	1.8
bears	2.8
beat	1.4
beaten	2.4
beating	2.4
beautiful	2.8
beautifully	2
beauty	3
beavers	3
became	1.2
because	1.2
become	1.6
becomes	1.8
becoming	1.8
bed	3
bedroom	3
beds	3
bee	3
beef	2.8
been	1.2
beer	3
beers	3
bees	3
before	1.4
beg	2.8
began	1.6
begged	1.8
begging	2.6
begin	1.8
beginner	2.4
beginning	2.2
begins	2
begun	1.8
behalf	1.2
behave	2.2
behaved	2
behavior	2.2
behind	2
being	1.6
beings	2
belgian	2.2
belgians	2.2
belief	1.8
beliefs	2
believe	2
believed	1.6
believes	1.8
believing	1.4
belittle	1.2
bell	3
belly	3
belong	2
belonged	1.6
belonging	2
belongs	2
beloved	2
below	2.6
belt	3
bench	3
bend	2.4
beneath	2
beneficial	1.6
benefit	2.2
benefits	1.8
bent	2.8
beseeching	1
beside	2.6
besides	1.4
besotted	1.4
best	2.2
bet	3
better	2.4
between	2.6
beyond	2.4
bible	3
biblical	1.8
bid	1.8
bide	1.4
big	2.2
bigger	2.2
biggest	2.4
bigwigs	2
bike	3
bikes	3
biking	3
bill	3
billboard	3
billion	1.8
bills	3
binding	1.8
binge	1.8
biography	2.6
biological	2
birches	2.2
bird	3
birds	3
birth	2.8
birthday	3
bishop	2.6
bit	2
bitches	2.6
bitching	2.4
bitchy	2
bite	2.8
bits	2.8
bitter	2.2
bitterly	1.4
bitterness	1.6
blab	1.6
black	2.6
blackbird	3
blackest	1.8
blade	3
blades	3
blame	2
blames	2
blank	2.6
blanked	1.8
blanket	3
blankets	3
blankly	1.2
blase	1
blast	2.4
blazer	2.2
bleak	2
bleat	1.6
bleeding	3
blessed	2.2
blessedly	1.4
blessing	2.2
blew	2.2
blind	2.6
blindness	2.2
bloc	1.8
block	2.8
blockade	2.2
blocked	2.6
blockhead	2.4
blocks	2.2
blond	2.6
blonde	2.6
blood	3
bloom	2.2
blooming	2.6
blow	2.4
blowing	2.6
blowtorch	2.6
blue	2.8
bluebell	2.2
bluer	1.6
blues	2
blurt	1.6
blushes	2.8
blustering	1.8
boar	2.4
board	2.6
boards	3
boat	3
boating	2.6
boats	3
bodies	2.8
body	3
boil	2.8
boiled	1.8
bold	1.8
bolt	2.2
bomb	2.8
bombers	2.4
bombs	2.4
bond	1.6
bonding	1.8
bone	3
boned	2.2
bones	2.8
bonuses	1.6
book	3
books	3
boost	1.6
boot	3
boots	3
border	2.4
borders	2
bore	1.8
bored	2
boredom	1.6
born	3
borrowed	2.2
borrows	1.6
boss	3
boston	1.8
both	1
bother	2.2
bothered	1.8
bothersome	1.4
bottle	3
bottles	3
bottom	2.6
bought	2.6
boulder	2.8
boulevard	2.8
bounced	2.4
bound	1.2
boundaries	2.2
boundary	2.2
bounds	1.2
bow	2.4
bowl	3
bowled	2.4
bowling	3
box	3
boxer	3
boxes	3
boy	3
boy*s	2.6
boyfriend	3
boyfriends	2.6
boys	3
bra	3
brace	2.2
bracelet	3
bragging	1.8
brags	1.6
brain	2.6
brains	2.6
branch	3
branches	2.6
brand	2
brass	3
